classes	fitness	bias_r	bias_z	bias_h	weight_xr	weight_xz	weight_xh	weight_hr	weight_hz	weight_hh	bias_rw	conn0	conn1	conn2
PN	1.0	2.27588	-0.14895	-1.67358	0.07088	-0.40277	-1.19939	-2.37972	-3.60638	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.11695	-0.2057	-1.19939	-2.97561	-3.60638	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.19981	-0.14895	-1.67358	0.07088	-0.2057	-1.19939	-2.37972	-3.60638	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.11695	-0.2057	-1.19939	-2.65734	-3.60638	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.11146	-0.2057	-1.19939	-1.91887	-3.60638	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.07088	-0.2057	-1.19939	-1.91887	-3.60638	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.27588	-0.14895	-1.67358	0.07088	-0.2057	-1.19939	-2.37972	-3.60638	-2.19998	-2.5082	3.37817	-6.0	-3.92884
PN	1.0	2.89527	-0.14895	-1.67358	0.07257	-0.2057	-1.19939	-2.1707	-3.66161	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	-0.119	-0.34243	-1.17895	-2.37972	-3.71893	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	-0.119	-0.2057	-1.19939	-3.40422	-3.60638	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	3.0	-0.14895	-1.67358	-0.06813	-0.2057	-1.19939	-2.1707	-3.66161	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.09805	-1.67358	0.07088	-0.2057	-1.19939	-2.37972	-3.60638	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.02581	0.0613	-1.2356	-2.37972	-3.65701	-2.19998	-2.5082	3.37817	-5.97763	-3.99957
PN	1.0	2.89527	-0.14895	-1.67358	0.07257	-0.2057	-1.19939	-2.1707	-3.68007	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.02581	-0.2057	-1.19939	-1.91231	-3.65701	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	3.0	-0.14895	-1.67358	0.02581	-0.18593	-1.19939	-2.55509	-3.65701	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	1.79793	-0.17582	-1.19939	-2.1707	-3.66161	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.20211	-0.2057	-1.19939	-2.53902	-3.65701	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.56814	-0.14895	-1.67358	0.07257	-0.2057	-1.19939	-2.1707	-3.53717	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	-0.119	-0.19326	-1.19939	-2.37972	-3.60638	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.02581	-0.2057	-1.19939	-2.69069	-3.65701	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	3.0	-0.14895	-1.67358	0.07088	-0.2057	-1.22658	-2.37972	-3.55673	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	3.0	0.13884	-1.67358	-0.119	-0.34243	-1.17895	-2.37972	-3.71893	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	-0.119	-0.23195	-1.17895	-2.37972	-3.71893	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	-0.119	-0.34243	-1.17895	-2.1327	-3.6971	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	-0.119	-0.48201	-1.17895	-2.37972	-3.71893	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	3.0	-0.14895	-1.67358	-0.03346	-0.40556	-1.17895	-2.37972	-3.71893	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	-0.17814	-0.34243	-1.17895	-2.37972	-3.71893	-2.19998	-2.53468	3.37817	-6.0	-3.96341
PN	1.0	3.0	-0.14895	-1.67358	-0.119	-0.34243	-1.17895	-2.37972	-3.71893	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	-0.17814	-0.34243	-1.17895	-2.37972	-3.71893	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-3.18938	-0.02356	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	-3.19702	-0.13813	-1.19939	-4.3682	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	-3.33297	-0.28982	-1.19939	-4.73666	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-3.18938	-0.28982	-1.19939	-4.37214	-3.68502	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	-3.19833	-0.27309	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-3.18938	-0.08671	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-3.18938	-0.28982	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-4.19153
PN	1.0	2.82278	-0.16196	-1.67358	0.27471	-0.28982	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.20677	-1.67358	-3.18938	-0.32931	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.66187	-0.68343	-0.28982	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	2.90956	-0.14143	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	-3.18938	-0.28982	-1.19939	-4.5358	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-3.18938	-0.28982	-1.19939	-4.37214	-3.52051	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-3.18938	-0.04333	-1.19939	-4.30782	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-3.18938	-0.10212	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-3.18938	-0.07924	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-3.18938	-0.28982	-1.19939	-4.3985	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.07257	-0.20715	-1.19939	-2.1707	-3.66161	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.07257	-0.2057	-1.19939	-2.1707	-3.48758	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	3.0	-0.14895	-1.67358	-0.119	-0.34243	-1.17895	-2.37972	-3.65482	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	-0.21821	-0.34243	-1.17895	-2.37972	-3.71893	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	0.00999	-1.66858	0.07257	-0.2057	-1.19939	-2.1707	-3.69453	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	-0.119	-0.34243	-1.17895	-2.37972	-3.71893	-2.2086	-2.5082	3.37817	-6.0	-3.91132
PN	1.0	2.89527	-0.14895	-1.67358	0.54222	-0.2057	-1.19939	-2.1707	-3.66161	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.39767	-0.2057	-1.19939	-2.26293	-3.66161	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.08657	-0.2057	-1.19939	-2.1707	-3.66161	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.25689	-0.14895	-1.67358	-0.119	-0.34243	-1.17895	-2.37972	-3.71893	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-2.72122	-0.28982	-1.19939	-4.37214	-3.65199	-2.19998	-2.44193	3.37817	-6.0	-4.36189
PN	1.0	2.89252	-0.16196	-1.67358	-2.72122	-0.28982	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-2.72122	-0.28982	-1.19939	-4.37214	-3.63037	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-2.72122	-0.05702	-1.19939	-4.37214	-3.60068	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.41903	-0.16196	-1.67358	-2.72122	-0.28982	-1.19939	-4.38802	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-2.72122	-0.28982	-1.26292	-4.37214	-3.65199	-2.29278	-2.44193	3.37817	-6.0	-4.36189
PN	1.0	3.0	-0.16196	-1.67358	-2.72122	-0.28982	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89252	-0.16196	-1.67358	-2.9597	-0.28982	-1.19939	-4.37214	-3.62816	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.60606	-0.16196	-1.67358	0.27471	-0.28982	-1.19939	-4.12469	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	0.27471	-0.28982	-1.19939	-4.63143	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	0.27471	-0.29173	-1.19939	-0.88019	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	0.27471	-0.28982	-1.19939	-4.24492	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.88467
PN	1.0	2.82278	-0.16196	-1.67358	0.27471	-0.28982	-1.19939	-4.37214	-3.64396	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.21583	-1.67358	0.27471	-0.25069	-1.169	-0.84649	-3.65199	-2.17195	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.60606	-0.16196	-1.67358	0.14233	-0.31374	-1.18581	-4.37214	-3.68051	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.21583	-1.67358	0.27471	-0.25069	-1.19939	-0.84649	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.58554	-0.16196	-1.67358	0.02781	-0.28982	-1.19939	-4.37983	-3.65199	-2.19998	-2.5082	3.39094	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	0.24158	-0.28982	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	0.27471	-0.29173	-1.19939	-0.97361	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	0.27471	-0.01066	-1.19939	-0.97361	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	0.27471	-0.29173	-1.01581	-0.97361	-3.65199	-2.19998	-2.5082	3.92765	-6.0	-3.96341
PN	1.0	2.82278	-0.21583	-1.67358	0.27471	-0.19085	-1.19939	-0.84649	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	4.03983	-0.28982	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.13169	-0.16196	-1.67358	0.27471	-0.28982	-1.19939	-4.54277	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	-1.3991	-0.28982	-1.19939	-1.3709	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	0.23925	-0.16196	-1.67358	0.70662	-0.28982	-1.19939	-4.37214	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	1.14898	-0.40575	-1.19939	-4.55429	-3.65199	-2.21928	-2.5082	3.37817	-6.0	-4.0791
PN	1.0	2.82278	-0.16196	-1.67358	0.27471	-0.28982	-1.19939	-4.36814	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	0.09733	-0.28982	-1.19939	-4.63143	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	1.73577	-0.2057	-1.19939	-2.1707	-3.64783	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	0.27471	-0.21818	-1.19939	-1.21809	-3.65199	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	3.0	-0.16196	-1.67358	0.41562	-0.28982	-1.19939	-4.37214	-3.69054	-2.19998	-2.5082	3.37817	-6.0	-3.96341
PN	1.0	2.82278	-0.16196	-1.67358	0.32579	-0.09228	-1.58426	-4.37214	-3.8448	-2.20041	-2.5082	2.5308	-6.0	-3.96341
PN	1.0	2.89527	-0.14895	-1.67358	0.07257	-0.29066	-1.19939	-2.1707	-3.66161	-2.19998	-2.5082	3.37817	-6.0	-3.96341
NN	1.0	-0.1284	1.5462	0.0908	-0.42837	0.25004	1.16414	-1.22095	-1.83988	-0.80793	0.24777	-4.73688	-3.13352	-4.70343
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.39791	1.16414	-1.22095	-1.83988	-0.80793	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.39391	1.16414	-1.26718	-1.65895	-0.80793	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.39391	1.16414	-1.22095	-1.65895	-0.80793	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.37568	1.6446	0.0908	-0.42837	0.39391	1.16414	-1.22095	-1.65895	-0.80793	0.24777	-4.6536	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.11832	0.39391	1.16414	-1.09939	-1.65895	-0.80793	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.20935	0.46285	1.13969	-1.22095	-1.88034	-0.80793	0.24777	-4.73688	-3.13352	-4.96271
NN	1.0	-0.1284	1.6446	0.0908	-1.6361	0.29318	1.16414	-1.3606	-1.65895	-0.80793	0.24777	-5.14412	-3.13352	-5.04365
NN	1.0	-0.34135	1.6446	0.0908	-0.42837	0.39391	1.16414	-1.48695	-1.65895	-0.80793	0.24777	-4.6536	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.264	0.39391	1.16414	-1.22095	-1.65895	-0.80793	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.68427	1.6446	0.0908	-0.42837	0.27345	1.16414	-1.22095	-1.65895	-0.99023	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.49805	1.16414	-1.08715	-1.81119	-0.92345	0.24777	-5.00436	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.36217	0.39391	1.06234	-1.15182	-1.65895	-0.80793	0.4128	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.50135	1.16414	-1.26718	-1.65895	-0.80793	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.58789	1.16414	-1.26718	-1.65895	-0.80793	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.59896	0.60997	1.16414	-1.26718	-1.65895	-0.80793	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.92204	1.6446	0.13258	-0.42837	0.46413	1.19262	-1.22095	-1.65895	-0.99023	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.49805	1.12177	-1.08715	-1.81119	-0.92345	0.24777	-5.00436	-3.13352	-5.04365
NN	1.0	-0.30826	1.6446	0.0908	-0.69602	0.12087	1.06234	-1.15182	-1.37517	-0.80793	0.4128	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.36217	0.39391	1.06234	-1.22912	-1.65895	-0.80793	0.4128	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.36376	0.39391	1.06234	-0.85074	-1.65895	-0.95688	0.4128	-4.73688	-3.13352	-5.20285
NN	1.0	-0.1284	1.6446	0.0908	-0.56095	0.53117	1.16414	-1.08715	-1.81119	-0.92345	0.24777	-5.00436	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.5067	1.16414	-1.08715	-1.81119	-0.92345	0.24777	-5.00436	-3.11318	-5.04365
PN	1.0	1.0032	1.69069	0.17878	-2.90864	0.24429	-1.06263	2.21161	-0.11198	1.07538	0.55221	3.83536	-2.06527	-3.29356
PN	1.0	0.56381	1.69069	0.17878	-2.90864	0.24429	-1.06263	2.21161	-0.10127	1.07538	0.55221	3.83536	-2.06527	-3.29356
PN	1.0	1.0032	1.69069	0.17878	-2.92718	0.12873	-1.05493	2.42105	-0.11198	1.07538	0.55221	3.83536	-2.06527	-3.29356
PN	1.0	1.0032	1.69069	0.17878	-2.90864	0.16142	-1.06263	2.21161	-0.11198	1.07538	0.55221	3.83536	-2.06527	-3.29356
PN	1.0	0.60188	1.69069	0.17878	-2.90864	0.24429	-1.06263	2.21161	-0.11198	1.07538	0.55221	3.83536	-2.06527	-3.29356
PN	1.0	1.0032	1.69069	0.17878	-3.26361	0.17222	-1.06263	2.19714	-0.11198	1.36319	0.55221	3.83536	-2.06527	-3.29356
PN	1.0	1.0032	1.69069	0.17878	-2.92718	0.30346	-1.05493	2.42105	-0.11198	1.43845	0.55221	3.83536	-2.06527	-3.29356
NN	1.0	-0.1284	1.6446	0.0908	-0.36217	0.22342	1.06234	-1.15182	-1.4189	-0.80793	0.4128	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.56297	1.1349	-1.23137	-1.52053	-0.73167	0.24777	-4.73688	-3.13352	-4.91417
NN	1.0	-0.1284	1.6446	0.0908	-0.36217	0.42049	1.15877	-1.15182	-1.4189	-0.80793	0.4128	-4.73688	-3.13352	-5.66216
NN	1.0	-0.1284	1.6446	0.0908	-0.67047	0.12087	1.06234	-1.15182	-1.37517	-0.80793	0.4128	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.56297	1.1349	-1.23137	-1.65895	-0.73167	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.37713	1.1349	-1.23137	-1.65895	-0.73167	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42837	0.56297	1.1349	-1.23446	-1.65895	-0.73167	0.24777	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.42446	0.22342	1.06234	-1.15182	-1.4189	-0.80793	0.4128	-4.73688	-3.13352	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.36217	0.22342	1.06234	-1.15182	-1.4189	-0.80793	0.4128	-4.83242	-3.13352	-5.04365
PN	1.0	1.0032	1.69069	0.17878	-2.90864	0.24429	-1.06263	2.21161	-0.11198	1.07277	0.55221	3.83536	-2.06527	-3.29356
PN	1.0	1.0032	1.61044	0.17878	-2.90864	0.30346	-1.06263	2.21161	-0.16937	1.07538	0.55221	3.83536	-2.06527	-3.29356
NN	1.0	-0.1284	1.6446	0.0908	-0.36217	0.42049	1.15877	-1.15182	-1.50376	-0.86268	0.4128	-4.73688	-3.13352	-5.66216
NN	1.0	-0.1284	1.6446	0.0908	-0.42446	0.22342	1.06234	-1.15182	-1.4189	-0.80793	0.4128	-4.73688	-3.11467	-5.04365
NN	1.0	-0.1284	1.6446	0.0908	-0.6041	0.42049	1.15877	-1.15182	-1.4189	-0.80793	0.4128	-4.73688	-3.13352	-5.66216
NN	1.0	-0.1284	1.6446	0.0908	-0.36217	0.13755	1.15877	-1.15182	-1.50376	-0.86268	0.4128	-4.73688	-3.13352	-5.66216
NN	1.0	-0.1284	1.6446	0.0908	-0.36217	0.42049	1.15877	-1.15182	-1.46266	-0.86268	0.4128	-4.73688	-3.13352	-5.66216
NN	1.0	-0.30826	1.58187	0.0908	-0.69602	0.12087	1.06234	-1.15182	-1.2234	-0.80793	0.4128	-4.73688	-3.13352	-5.04365
NN	1.0	-0.0473	1.6446	0.0908	-0.46978	0.44328	1.15877	-1.15182	-1.50376	-0.86268	0.4128	-4.73688	-3.13352	-5.66216
NN	1.0	-0.1284	1.6446	0.0908	-0.47038	0.42049	1.15877	-1.14873	-1.4189	-0.80793	0.4128	-4.73688	-3.13352	-5.66216
NN	1.0	-0.68427	1.6446	0.0908	-0.42837	0.55378	1.16414	-1.22095	-1.73332	-0.99023	0.24777	-4.73688	-3.13352	-5.04365
PN	1.0	1.0032	1.69069	0.17878	-2.93445	0.24429	-1.06263	2.21161	-0.11198	1.07538	0.55221	3.83536	-2.06527	-3.29356
PN	1.0	1.0032	1.69069	0.17878	-2.90864	0.24429	-1.06263	2.21161	-0.11198	1.31655	0.55221	3.83536	-2.03972	-3.29356
PN	1.0	1.0032	1.69069	0.17878	-2.995	0.24429	-1.05826	2.21161	-0.11198	1.07538	0.55221	3.83536	-2.06527	-3.29356
PN	1.0	1.0032	1.69069	0.17878	-2.93445	0.24429	-1.06263	2.21161	-0.11198	0.86497	0.55221	3.83536	-2.06527	-3.29356
PN	1.0	1.0032	1.69069	0.17878	-3.25659	0.24429	-1.06263	2.28212	-0.11198	1.22437	0.55221	3.83536	-2.06527	-3.29356
PN	1.0	0.76141	1.05663	-0.07236	-1.34757	1.04956	-2.0846	1.69868	-0.74382	0.42271	-0.5618	1.79467	-4.11919	-6.0
PN	1.0	0.34109	1.05663	-0.07236	-0.97564	0.84507	-2.0846	1.88501	-0.85683	0.42383	-0.5618	1.79467	-4.11919	-5.84907
PP	1.0	-0.36965	1.6446	-0.32667	-0.61502	-0.04231	1.30069	2.42492	0.47293	0.02172	0.77432	3.55202	2.06876	-4.19542
PN	1.0	0.34109	1.05663	-0.07236	-1.03287	0.64175	-2.0846	1.90985	-1.15057	0.51335	-0.5618	1.79467	-4.11919	-5.84907
PN	1.0	0.76141	1.05663	-0.07236	-1.50486	0.79049	-2.0846	1.7509	-0.57641	0.42271	-0.5618	1.79467	-4.11919	-6.0
PN	1.0	0.34109	1.05663	-0.07236	-0.82801	0.64175	-2.01631	1.90985	-1.15057	0.51335	-0.5618	1.79467	-4.11919	-5.84907
PN	1.0	0.34109	1.05663	-0.07236	-0.72094	0.88255	-2.0846	2.04648	-0.70917	0.54152	-0.5618	1.79467	-4.11919	-5.84907
PN	1.0	0.76141	1.05663	-0.07236	-1.50486	0.84507	-2.0846	1.73381	-0.57641	0.42271	-0.5618	1.79467	-4.11919	-6.0
PN	1.0	0.76141	1.05663	-0.07236	-1.50486	1.20503	-2.0846	1.73707	-0.57641	0.42271	-0.5618	1.79467	-4.11919	-6.0
PN	1.0	0.62126	1.05663	-0.07236	-1.03287	0.92684	-2.0846	1.65832	-0.76807	0.42271	-0.5618	1.79467	-4.11919	-6.0
PP	1.0	-1.45288	1.6446	-0.32667	-0.65006	-0.116	1.30069	2.55525	0.64878	0.02172	0.77432	3.55202	2.06876	-4.19542
PP	1.0	-0.36965	1.6446	-0.32667	-0.74993	-0.04231	1.30069	2.42492	0.47293	0.04361	0.77432	3.55202	2.06876	-4.19542
PP	1.0	-1.45288	1.6446	-0.32667	-1.84402	-0.04231	1.30069	2.55525	0.48675	0.02172	0.77432	3.55202	2.08729	-4.19542
PP	1.0	-1.41216	1.6446	-0.32667	-1.50761	0.03211	1.30069	2.78168	0.85037	0.02172	0.77432	3.59036	2.06876	-4.19542
PP	1.0	-0.27581	1.6446	-0.32667	-1.46266	-0.1299	1.30069	2.30941	0.64878	0.02172	0.77432	3.55202	2.06876	-4.19542
PP	1.0	-1.45288	1.6446	-0.32667	-1.84402	-0.04231	1.30069	2.43998	0.48675	0.1575	0.77432	3.55202	2.08729	-4.19542
PN	1.0	0.34109	1.05663	-0.07236	-0.72094	0.84507	-2.08886	2.18711	-0.95217	0.42271	-0.5618	1.79467	-4.11919	-5.84907
PN	1.0	0.23958	1.05663	-0.07236	-0.30946	1.08822	-2.0846	1.60801	-0.70869	0.39226	-0.5618	1.79467	-4.11919	-5.84907
PN	1.0	0.34109	1.05663	-0.07236	-1.03287	0.64175	-2.0846	1.90985	-0.95488	0.51335	-0.5618	1.79467	-4.11919	-5.84907
PN	1.0	0.23958	1.05663	-0.07236	-0.30946	0.95475	-2.0846	1.7656	-0.9666	0.42271	-0.5618	1.79467	-4.11919	-5.99776
PN	1.0	0.34109	1.05663	-0.07236	-1.03287	0.80582	-2.0846	1.90985	-1.15057	0.51953	-0.5618	1.79467	-4.11919	-5.84907
PN	1.0	0.34109	1.05663	-0.07236	-0.5812	0.84507	-2.08886	2.04648	-0.93599	0.42271	-0.5618	1.79467	-4.11919	-5.84907
PN	1.0	0.34109	1.05663	-0.07236	-1.03287	0.64175	-2.0846	1.90985	-0.90038	0.51335	-0.5618	1.79467	-4.11919	-5.84907
PN	1.0	0.34109	1.05663	-0.07236	-0.79116	0.64175	-2.0846	1.90985	-1.15057	0.51335	-0.5618	1.79467	-4.11919	-6.0
PN	1.0	0.34109	1.05663	-0.07236	-0.31864	0.47221	-2.053	1.90985	-0.9889	0.49783	-0.5618	1.79467	-4.11919	-5.84907
PN	1.0	0.34109	1.05663	-0.07236	-1.13615	0.54525	-2.0846	1.90985	-1.15057	0.32292	-0.5618	1.79467	-4.11919	-5.84907
PN	1.0	0.34109	1.05663	-0.07236	-1.03287	0.64175	-2.0846	1.79631	-1.15057	0.51335	-0.5618	1.79467	-4.11919	-6.0
